id,run,configuration,problem_id,passed,error
20250115_183014#few-shot#緝古算經_1_4,1,few-shot,緝古算經_1_4,False,"Variable 'a' has wrong value. Expected: 5821/1000, Actual: 683/5
Variable 'b' has wrong value. Expected: 144, Actual: 5.878775382679628
Variable 'c' has wrong value. Expected: 1443/10, Actual: 23.08121313969437
Variable 'd' has wrong value. Expected: 651/25, Actual: 4.662911728990703
Variable 'e' has wrong value. Expected: 279/25, Actual: -0.41802546078835545
Missing variable in output: 'f'
Missing variable in output: 'g'
Missing variable in output: 'h'
Missing variable in output: 'i'
Missing variable in output: 'j'
Missing variable in output: 'k'
Missing variable in output: 'l'
Missing variable in output: 'm'
Missing variable in output: 'n'
Missing variable in output: 'o'
Missing variable in output: 'p'
Missing variable in output: 'q'"
20250115_183014#few-shot#緝古算經_1_4,2,few-shot,緝古算經_1_4,False,"Variable 'a' has wrong value. Expected: 5821/1000, Actual: 3285779/92
Variable 'b' has wrong value. Expected: 144, Actual: -38787200/43
Variable 'c' has wrong value. Expected: 1443/10, Actual: 242136280556613/268435456
Variable 'd' has wrong value. Expected: 651/25, Actual: -10116852/215
Variable 'e' has wrong value. Expected: 279/25, Actual: -7588752/5
Variable 'f' has wrong value. Expected: 576/5, Actual: -118300960/43
Variable 'g' has wrong value. Expected: 2886/25, Actual: 5908125070873127/2147483648
Variable 'h' has wrong value. Expected: 1023/25, Actual: -30859572/215
Variable 'i' has wrong value. Expected: 93/5, Actual: -23145792/5
Variable 'j' has wrong value. Expected: 288/5, Actual: -2424200
Variable 'k' has wrong value. Expected: 1443/25, Actual: 162685308855087/67108864
Variable 'l' has wrong value. Expected: 1209/25, Actual: -632364/5
Variable 'm' has wrong value. Expected: 558/25, Actual: -20394852/5
Variable 'n' has wrong value. Expected: 144/5, Actual: -65938240/43
Variable 'o' has wrong value. Expected: 1443/50, Actual: 6586106688432243/4294967296
Variable 'p' has wrong value. Expected: 1302/25, Actual: -17199732/215
Variable 'q' has wrong value. Expected: 1209/50, Actual: -12900912/5"
20250115_183014#few-shot#緝古算經_1_4,3,few-shot,緝古算經_1_4,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#緝古算經_1_4,4,few-shot,緝古算經_1_4,False,Code error: Fraction.__new__() takes from 1 to 3 positional arguments but 4 were given
20250115_183014#few-shot#九章算術_4_22,0,few-shot,九章算術_4_22,False,Timed out
20250115_183014#few-shot#九章算術_4_22,1,few-shot,九章算術_4_22,False,Timed out
20250115_183014#few-shot#九章算術_4_22,2,few-shot,九章算術_4_22,False,"Variable 'a' has wrong value. Expected: 20, Actual: Too large to be printed"
20250115_183014#few-shot#九章算術_4_22,3,few-shot,九章算術_4_22,False,"Variable 'a' has wrong value. Expected: 20, Actual: 19.999999999999996"
20250115_183014#few-shot#九章算術_4_22,4,few-shot,九章算術_4_22,False,"Variable 'a' has wrong value. Expected: 20, Actual: 19.999999999999996"
20250115_183014#few-shot#九章算術_2_6,0,few-shot,九章算術_2_6,True,
20250115_183014#few-shot#九章算術_2_6,1,few-shot,九章算術_2_6,False,"Variable 'a' has wrong value. Expected: 69/20, Actual: 3斗 9/2升"
20250115_183014#few-shot#九章算術_2_6,2,few-shot,九章算術_2_6,False,"Variable 'a' has wrong value. Expected: 69/20, Actual: 3斗 9/2升"
20250115_183014#few-shot#九章算術_2_6,3,few-shot,九章算術_2_6,False,"Variable 'a' has wrong value. Expected: 69/20, Actual: 3斗 9/2升"
20250115_183014#few-shot#九章算術_2_6,4,few-shot,九章算術_2_6,True,
20250115_183014#few-shot#九章算術_1_26,0,few-shot,九章算術_1_26,True,
20250115_183014#few-shot#九章算術_1_26,1,few-shot,九章算術_1_26,True,
20250115_183014#few-shot#九章算術_1_26,2,few-shot,九章算術_1_26,True,
20250115_183014#few-shot#九章算術_1_26,3,few-shot,九章算術_1_26,True,
20250115_183014#few-shot#九章算術_1_26,4,few-shot,九章算術_1_26,True,
20250115_183014#few-shot#五曹算經_4_3,0,few-shot,五曹算經_4_3,True,
20250115_183014#few-shot#五曹算經_4_3,1,few-shot,五曹算經_4_3,True,
20250115_183014#few-shot#五曹算經_4_3,2,few-shot,五曹算經_4_3,True,
20250115_183014#few-shot#五曹算經_4_3,3,few-shot,五曹算經_4_3,True,
20250115_183014#few-shot#五曹算經_4_3,4,few-shot,五曹算經_4_3,False,"Variable 'a' has wrong value. Expected: 225, Actual: 2250"
20250115_183014#few-shot#九章算術_4_2,0,few-shot,九章算術_4_2,True,
20250115_183014#few-shot#九章算術_4_2,1,few-shot,九章算術_4_2,True,
20250115_183014#few-shot#九章算術_4_2,2,few-shot,九章算術_4_2,True,
20250115_183014#few-shot#九章算術_4_2,3,few-shot,九章算術_4_2,True,
20250115_183014#few-shot#九章算術_4_2,4,few-shot,九章算術_4_2,True,
20250115_183014#few-shot#九章算術_6_1,0,few-shot,九章算術_6_1,False,"Variable 'c' has wrong value. Expected: 228, Actual: 229"
20250115_183014#few-shot#九章算術_6_1,1,few-shot,九章算術_6_1,False,"Variable 'a' has wrong value. Expected: 229, Actual: 1600/7
Variable 'b' has wrong value. Expected: 286, Actual: 2000/7
Variable 'c' has wrong value. Expected: 228, Actual: 1600/7
Variable 'd' has wrong value. Expected: 171, Actual: 1200/7
Variable 'e' has wrong value. Expected: 286, Actual: 2000/7"
20250115_183014#few-shot#九章算術_6_1,2,few-shot,九章算術_6_1,False,"Variable 'a' has wrong value. Expected: 229, Actual: 1600/7
Variable 'b' has wrong value. Expected: 286, Actual: 2000/7
Variable 'c' has wrong value. Expected: 228, Actual: 1600/7
Variable 'd' has wrong value. Expected: 171, Actual: 1200/7
Variable 'e' has wrong value. Expected: 286, Actual: 2000/7"
20250115_183014#few-shot#九章算術_6_1,3,few-shot,九章算術_6_1,False,"Variable 'a' has wrong value. Expected: 229, Actual: 1600/7
Variable 'b' has wrong value. Expected: 286, Actual: 2000/7
Variable 'c' has wrong value. Expected: 228, Actual: 1600/7
Variable 'd' has wrong value. Expected: 171, Actual: 1200/7
Variable 'e' has wrong value. Expected: 286, Actual: 2000/7"
20250115_183014#few-shot#九章算術_6_1,4,few-shot,九章算術_6_1,False,"Variable 'a' has wrong value. Expected: 229, Actual: 1600/7
Variable 'b' has wrong value. Expected: 286, Actual: 2000/7
Variable 'c' has wrong value. Expected: 228, Actual: 1600/7
Variable 'd' has wrong value. Expected: 171, Actual: 1200/7
Variable 'e' has wrong value. Expected: 286, Actual: 2000/7"
20250115_183014#few-shot#九章算術_3_9,0,few-shot,九章算術_3_9,True,
20250115_183014#few-shot#九章算術_3_9,1,few-shot,九章算術_3_9,True,
20250115_183014#few-shot#九章算術_3_9,2,few-shot,九章算術_3_9,True,
20250115_183014#few-shot#九章算術_3_9,3,few-shot,九章算術_3_9,True,
20250115_183014#few-shot#九章算術_3_9,4,few-shot,九章算術_3_9,True,
20250115_183014#few-shot#九章算術_3_11,0,few-shot,九章算術_3_11,False,"Variable 'a' has wrong value. Expected: 3168/5, Actual: 608/5"
20250115_183014#few-shot#九章算術_3_11,1,few-shot,九章算術_3_11,False,"Variable 'a' has wrong value. Expected: 3168/5, Actual: 608/5"
20250115_183014#few-shot#九章算術_3_11,2,few-shot,九章算術_3_11,False,"Variable 'a' has wrong value. Expected: 3168/5, Actual: 1248/5"
20250115_183014#few-shot#九章算術_3_11,3,few-shot,九章算術_3_11,False,"Variable 'a' has wrong value. Expected: 3168/5, Actual: 1248/5"
20250115_183014#few-shot#九章算術_3_11,4,few-shot,九章算術_3_11,False,"Variable 'a' has wrong value. Expected: 3168/5, Actual: 608/5"
20250115_183014#few-shot#九章算術_4_11,0,few-shot,九章算術_4_11,True,
20250115_183014#few-shot#九章算術_4_11,1,few-shot,九章算術_4_11,True,
20250115_183014#few-shot#九章算術_4_11,2,few-shot,九章算術_4_11,False,Timed out
20250115_183014#few-shot#九章算術_4_11,3,few-shot,九章算術_4_11,False,"Variable 'a' has wrong value. Expected: 235, Actual: 50"
20250115_183014#few-shot#九章算術_4_11,4,few-shot,九章算術_4_11,False,"Variable 'a' has wrong value. Expected: 235, Actual: 不可開"
20250115_183014#few-shot#孫子算經_3_0,0,few-shot,孫子算經_3_0,True,
20250115_183014#few-shot#孫子算經_3_0,1,few-shot,孫子算經_3_0,True,
20250115_183014#few-shot#孫子算經_3_0,2,few-shot,孫子算經_3_0,True,
20250115_183014#few-shot#孫子算經_3_0,3,few-shot,孫子算經_3_0,True,
20250115_183014#few-shot#孫子算經_3_0,4,few-shot,孫子算經_3_0,True,
20250123_153700#few-shot#孫子算經_3_14,0,few-shot,孫子算經_3_14,False,"Variable 'a' has wrong value. Expected: 361179/10, Actual: 4298031/119"
20250123_153700#few-shot#孫子算經_3_14,1,few-shot,孫子算經_3_14,False,"Variable 'a' has wrong value. Expected: 361179/10, Actual: 4298031/119"
20250123_153700#few-shot#孫子算經_3_14,2,few-shot,孫子算經_3_14,False,"Variable 'a' has wrong value. Expected: 361179/10, Actual: 4298031/119"
20250123_153700#few-shot#孫子算經_3_14,3,few-shot,孫子算經_3_14,False,"Variable 'a' has wrong value. Expected: 361179/10, Actual: 4298031/119"
20250123_153700#few-shot#孫子算經_3_14,4,few-shot,孫子算經_3_14,False,"Variable 'a' has wrong value. Expected: 361179/10, Actual: 4298031/119"
20250115_183014#few-shot#孫子算經_3_1,0,few-shot,孫子算經_3_1,False,"Variable 'b' has wrong value. Expected: 5, Actual: 1/2"
20250115_183014#few-shot#孫子算經_3_1,1,few-shot,孫子算經_3_1,False,"Variable 'b' has wrong value. Expected: 5, Actual: 1/2"
20250115_183014#few-shot#孫子算經_3_1,2,few-shot,孫子算經_3_1,False,"Variable 'b' has wrong value. Expected: 5, Actual: 1/2"
20250115_183014#few-shot#孫子算經_3_1,3,few-shot,孫子算經_3_1,False,"Variable 'b' has wrong value. Expected: 5, Actual: 1/2"
20250115_183014#few-shot#孫子算經_3_1,4,few-shot,孫子算經_3_1,False,"Variable 'b' has wrong value. Expected: 5, Actual: 1/2"
20250115_183014#few-shot#五曹算經_2_4,0,few-shot,五曹算經_2_4,False,"Variable 'a' has wrong value. Expected: 9675051/12500, Actual: 96801/125"
20250115_183014#few-shot#五曹算經_2_4,1,few-shot,五曹算經_2_4,False,"Variable 'a' has wrong value. Expected: 9675051/12500, Actual: 96801/125"
20250115_183014#few-shot#五曹算經_2_4,2,few-shot,五曹算經_2_4,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#五曹算經_2_4,3,few-shot,五曹算經_2_4,False,"Variable 'a' has wrong value. Expected: 9675051/12500, Actual: 96801/125"
20250115_183014#few-shot#五曹算經_2_4,4,few-shot,五曹算經_2_4,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#緝古算經_1_9,0,few-shot,緝古算經_1_9,False,"Variable 'a' has wrong value. Expected: 453/100, Actual: 40.9150168971008
Variable 'b' has wrong value. Expected: 231/50, Actual: 26.0270168971008
Variable 'c' has wrong value. Expected: 31/20, Actual: 11.1150168971008"
20250115_183014#few-shot#緝古算經_1_9,1,few-shot,緝古算經_1_9,False,"Variable 'a' has wrong value. Expected: 453/100, Actual: 48.35729724639261
Variable 'b' has wrong value. Expected: 231/50, Actual: 46.277297246392614
Variable 'c' has wrong value. Expected: 31/20, Actual: 45.377297246392615"
20250115_183014#few-shot#緝古算經_1_9,2,few-shot,緝古算經_1_9,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#緝古算經_1_9,3,few-shot,緝古算經_1_9,False,"Variable 'a' has wrong value. Expected: 453/100, Actual: 3.1259820139995766
Variable 'b' has wrong value. Expected: 231/50, Actual: 0.2359820139995766
Variable 'c' has wrong value. Expected: 31/20, Actual: 0.1459820139995766"
20250115_183014#few-shot#緝古算經_1_9,4,few-shot,緝古算經_1_9,False,Code error: Volumes do not match!
20250115_183014#few-shot#緝古算經_1_16,0,few-shot,緝古算經_1_16,False,"Variable 'a' has wrong value. Expected: 462/5, Actual: 1953450200581315/562949953421312"
20250115_183014#few-shot#緝古算經_1_16,1,few-shot,緝古算經_1_16,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#緝古算經_1_16,2,few-shot,緝古算經_1_16,False,"Variable 'a' has wrong value. Expected: 462/5, Actual: 36.48260058157612"
20250115_183014#few-shot#緝古算經_1_16,3,few-shot,緝古算經_1_16,False,"Variable 'a' has wrong value. Expected: 462/5, Actual: 3.47002462423041"
20250115_183014#few-shot#緝古算經_1_16,4,few-shot,緝古算經_1_16,False,Code error: both arguments should be Rational instances
20250115_183014#few-shot#九章算術_2_20,0,few-shot,九章算術_2_20,True,
20250115_183014#few-shot#九章算術_2_20,1,few-shot,九章算術_2_20,True,
20250115_183014#few-shot#九章算術_2_20,2,few-shot,九章算術_2_20,True,
20250115_183014#few-shot#九章算術_2_20,3,few-shot,九章算術_2_20,True,
20250115_183014#few-shot#九章算術_2_20,4,few-shot,九章算術_2_20,True,
20250123_153700#few-shot#五曹算經_5_5,0,few-shot,五曹算經_5_5,True,
